Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,12.9,14.9,17.9,19.4,20.5,19.8,18.9,19.2,18.7,17.7,14.9,14.4,17.4
Baja California,13.6,14.4,14.1,18.0,20.5,24.4,27.4,27.0,26.4,20.6,19.1,13.9,19.9
Baja California Sur,17.3,18.2,19.0,21.9,23.8,26.9,28.2,29.1,27.7,25.4,23.0,20.2,23.4
Campeche,24.1,25.2,27.4,29.6,29.8,29.2,29.0,28.8,28.7,28.3,25.0,25.4,27.5
Coahuila,13.5,15.5,19.8,23.0,26.2,28.1,27.5,27.8,26.6,23.6,18.3,18.8,22.4
Colima,24.8,24.2,24.9,25.5,27.2,28.2,28.6,28.1,27.7,28.4,27.2,26.2,26.7
Chiapas,23.9,24.0,25.4,27.0,26.7,26.0,26.2,26.0,25.4,25.4,22.9,23.1,25.2
Chihuahua,9.9,13.4,15.4,19.3,22.8,26.5,24.5,24.5,23.0,20.0,15.5,13.9,19.1
Ciudad de México,15.3,16.3,18.9,19.6,19.7,18.5,18.9,19.1,18.5,18.2,15.8,16.1,17.9
Durango,11.8,15.0,17.2,19.7,22.0,23.2,21.7,21.8,21.0,19.2,15.9,14.5,18.6
Guanajuato,15.5,17.0,20.1,21.6,22.1,20.5,20.2,20.3,19.7,19.3,16.4,16.1,19.1
Guerrero,24.0,24.0,26.1,26.9,27.5,25.4,26.1,25.5,25.3,25.5,24.8,24.8,25.5
Hidalgo,15.4,16.9,19.5,20.8,21.7,20.2,19.9,20.0,19.8,19.7,16.0,15.8,18.8
Jalisco,17.5,19.3,21.2,22.8,23.9,23.6,23.1,23.1,22.6,22.3,19.8,18.7,21.5
Estado de México,12.4,13.2,16.2,16.9,17.1,16.1,15.8,15.8,15.5,15.4,12.9,13.3,15.1
Michoacán,17.5,18.1,21.0,21.8,22.3,21.5,21.4,21.2,21.1,21.0,18.5,17.8,20.3
Morelos,19.7,20.7,23.7,24.8,24.5,22.6,22.4,22.4,22.2,22.3,20.0,20.1,22.1
Nayarit,20.7,22.4,22.8,25.4,27.1,28.1,27.9,27.9,27.3,27.8,25.7,22.8,25.5
Nuevo León,14.9,16.3,20.8,24.1,26.0,26.9,26.4,27.5,26.4,23.7,18.6,19.0,22.6
Oaxaca,20.8,21.9,23.7,25.3,25.6,24.0,24.6,24.3,23.9,23.9,21.8,20.9,23.4
Puebla,16.0,16.8,19.3,20.9,20.7,19.5,19.4,19.3,19.1,18.9,16.2,16.6,18.6
Querétaro,16.5,17.7,20.7,23.0,23.0,21.8,21.5,21.5,21.2,20.4,17.1,17.2,20.1
Quintana Roo,24.6,25.5,26.5,28.5,29.3,29.0,29.4,29.3,29.1,28.5,25.6,25.6,27.6
San Luis Potosí,18.6,19.7,23.6,26.5,27.1,26.2,25.9,26.2,25.3,24.1,20.3,20.7,23.7
Sinaloa,19.2,20.5,21.4,24.6,27.6,30.6,30.2,30.1,29.4,28.4,25.4,22.0,25.8
Sonora,14.2,16.0,17.1,21.9,24.9,30.4,30.7,30.6,29.0,24.0,21.0,16.5,23.0
Tabasco,24.2,25.0,27.3,29.5,29.4,28.8,29.2,28.9,28.6,28.2,25.0,25.8,27.5
Tamaulipas,18.4,18.3,23.0,26.3,28.2,28.7,28.6,29.7,28.5,26.1,21.6,22.2,25.0
Tlaxcala,12.6,13.0,16.2,16.8,16.9,16.0,15.8,15.9,15.8,15.6,13.0,13.1,15.1
Veracruz,19.0,19.9,23.0,24.9,25.8,25.1,24.9,24.7,24.7,24.0,20.5,21.2,23.1
Yucatán,23.3,24.7,26.6,29.1,29.5,28.6,28.9,28.6,28.4,27.8,24.4,24.7,27.1
Zacatecas,13.0,15.5,18.2,19.9,21.6,21.2,20.0,20.2,19.5,18.5,15.5,14.9,18.2
Nacional,16.4,18.0,20.3,23.0,24.8,26.0,25.7,25.8,25.0,23.1,19.8,18.7,22.2
