Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,4.4,9.6,12.7,1.7,6.3,71.0,172.7,193.6,62.0,8.7,30.1,2.1,574.9
Baja California,44.3,0.1,14.7,13.9,2.7,9.0,26.1,31.0,26.7,0.6,4.4,45.4,219.0
Baja California Sur,5.6,0.3,8.0,2.6,3.1,6.5,23.6,54.3,79.9,2.6,1.3,12.2,200.0
Campeche,50.4,33.8,33.1,19.3,61.7,244.9,180.9,173.3,202.8,81.7,53.4,41.8,1177.0
Ciudad de México,6.7,0.8,27.8,19.0,51.8,113.0,131.9,128.4,113.7,14.6,45.5,2.7,655.9
Coahuila,21.6,3.1,56.3,28.5,46.7,45.4,51.2,147.7,84.2,10.8,35.6,23.8,554.8
Colima,85.6,0.8,16.5,0.2,5.5,158.7,252.2,340.7,314.4,62.6,67.1,29.0,1333.2
Chiapas,33.9,26.6,30.0,28.9,143.8,281.9,177.8,306.7,314.7,128.0,91.7,50.2,1614.2
Chihuahua,5.8,0.5,7.6,7.1,11.7,56.8,110.0,190.8,85.9,10.3,6.5,19.3,512.5
Durango,8.3,3.6,18.7,3.1,8.9,56.7,104.0,180.4,82.6,16.7,10.9,16.0,509.8
Guanajuato,7.4,4.1,25.0,10.0,42.2,104.1,173.0,218.3,61.5,19.4,25.0,1.3,691.3
Guerrero,22.1,1.0,52.5,9.9,45.4,172.2,185.1,189.8,239.0,36.7,31.1,0.6,985.5
Hidalgo,7.6,2.4,16.8,33.2,49.4,130.7,73.5,134.2,116.6,58.3,53.2,18.5,694.3
Jalisco,8.4,4.8,16.1,1.1,19.6,171.7,240.1,224.8,156.5,34.0,36.4,12.7,926.2
Estado de México,14.2,5.8,37.4,18.5,76.7,169.8,171.2,200.3,140.4,31.7,45.3,3.5,915.0
Michoacán,17.0,2.2,22.8,3.9,27.1,123.8,140.5,172.7,131.9,39.2,28.8,12.0,722.0
Morelos,32.4,1.1,54.5,47.4,95.2,400.6,330.5,386.2,322.8,49.5,59.3,2.2,1781.6
Nayarit,0.8,0.6,29.5,1.1,4.2,161.5,342.9,308.1,276.5,41.0,15.2,43.0,1224.4
Nuevo León,29.1,1.5,47.2,45.2,93.0,58.0,36.4,128.0,75.7,32.2,50.0,15.9,612.2
Oaxaca,8.8,9.1,45.3,19.9,35.7,187.6,164.2,212.3,203.2,44.4,27.8,34.7,993.2
Puebla,27.6,5.6,54.2,53.9,69.5,225.8,174.9,218.5,200.0,81.2,48.8,35.9,1195.8
Querétaro,5.8,3.3,28.2,26.0,71.7,132.1,131.1,207.0,69.3,38.8,30.3,6.5,749.8
Quintana Roo,64.8,40.8,55.9,52.3,27.5,274.0,94.2,211.6,130.5,79.5,35.2,43.1,1109.3
San Luis Potosí,11.5,6.8,24.9,29.7,63.3,144.5,72.0,139.3,97.1,41.4,42.9,11.8,685.1
Sinaloa,1.5,0.5,11.6,1.5,5.3,54.0,231.2,229.7,151.1,19.5,4.8,19.7,730.4
Sonora,24.2,2.0,14.2,3.3,0.9,40.9,139.1,94.8,78.1,1.0,0.4,25.5,424.4
Tabasco,116.3,80.9,75.1,30.6,84.0,209.7,152.1,260.3,301.1,193.5,161.4,84.8,1749.7
Tamaulipas,25.4,2.1,48.4,52.6,128.2,119.8,42.6,121.8,82.3,50.4,53.8,19.4,746.7
Tlaxcala,11.9,1.8,50.6,34.8,56.3,146.6,111.2,155.0,112.7,37.3,28.0,4.8,750.9
Veracruz,29.6,22.5,39.0,30.3,35.5,206.2,214.8,267.3,255.9,223.3,113.3,96.1,1533.8
Yucatán,32.3,16.5,47.6,23.7,50.0,169.7,103.9,159.0,166.8,45.3,19.5,50.8,885.2
Zacatecas,4.5,6.9,17.6,3.8,18.2,72.0,119.1,145.7,77.8,9.2,25.1,10.4,510.2
Nacional,20.1,7.4,28.6,17.1,37.2,110.8,125.9,172.1,128.8,38.9,31.0,26.2,744.1
