Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,32.1,1.4,31.6,0.0,46.8,216.3,128.8,94.0,137.4,22.0,0.8,0.1,711.3
Baja California,10.2,82.3,12.9,5.4,0.0,0.0,0.0,1.4,0.0,147.9,16.7,80.7,357.5
Baja California Sur,37.4,5.4,4.4,0.0,0.0,0.0,18.9,45.5,59.0,25.3,1.9,5.5,203.4
Campeche,9.1,62.4,19.2,8.7,184.1,118.4,196.2,160.7,211.2,159.2,76.7,19.3,1225.2
Ciudad de México,25.5,0.1,23.0,18.9,48.2,142.3,115.7,144.1,150.7,53.1,6.1,0.9,728.6
Coahuila,19.0,15.6,70.1,81.6,25.1,85.6,46.8,77.1,74.5,38.8,58.4,1.5,594.2
Colima,41.6,0.0,3.0,0.0,10.3,157.4,205.6,197.7,289.8,70.0,0.9,1.7,978.0
Chiapas,45.7,42.3,31.1,42.8,193.8,250.2,249.1,195.7,310.8,235.2,69.1,48.0,1713.8
Chihuahua,38.4,18.7,36.5,25.5,3.4,74.9,165.5,132.1,99.9,69.9,59.0,21.6,745.4
Durango,43.5,6.7,30.1,7.4,9.1,78.9,136.4,130.3,140.1,26.9,33.2,2.1,644.7
Guanajuato,35.6,0.2,21.6,4.4,61.7,199.8,131.3,166.3,205.5,42.1,1.9,7.5,877.9
Guerrero,47.6,0.0,7.4,2.2,107.4,216.9,177.2,220.4,196.6,162.9,4.0,1.6,1144.2
Hidalgo,7.2,3.6,35.0,49.9,59.7,159.9,78.3,96.6,55.1,72.5,8.0,3.7,629.4
Jalisco,33.4,0.3,9.9,0.2,46.7,273.1,153.7,232.9,260.8,27.1,0.8,10.6,1049.5
Estado de México,16.1,0.0,0.0,11.4,60.4,176.9,119.8,155.6,133.6,70.8,4.9,1.6,751.1
Michoacán,30.4,0.0,11.6,0.6,57.5,206.8,155.0,186.7,192.6,66.8,0.3,8.4,916.7
Morelos,26.6,0.0,4.3,5.4,62.7,234.0,268.2,238.1,250.4,112.8,4.9,0.1,1207.6
Nayarit,70.5,2.0,0.3,0.0,1.7,223.2,348.1,387.0,305.0,76.0,21.1,0.1,1435.1
Nuevo León,14.2,12.2,85.3,123.9,27.7,68.2,50.1,97.7,269.3,62.0,16.1,3.5,830.2
Oaxaca,20.9,22.7,26.4,66.0,87.4,262.7,219.6,233.6,195.7,174.0,17.1,14.6,1340.7
Puebla,29.4,8.7,66.2,76.4,93.8,218.5,187.1,212.3,232.3,145.1,14.5,18.0,1302.3
Querétaro,19.1,0.0,28.5,9.0,58.4,181.3,117.4,94.6,146.3,39.2,1.3,3.4,698.5
Quintana Roo,8.6,52.7,62.0,55.4,115.2,249.9,100.0,52.0,208.2,121.0,46.2,16.0,1087.2
San Luis Potosí,18.6,5.1,0.0,33.6,84.6,241.2,106.9,68.8,178.0,59.1,7.7,7.2,810.7
Sinaloa,77.2,14.8,11.3,1.3,0.2,47.5,187.5,198.4,155.9,104.2,61.2,12.6,872.1
Sonora,33.8,9.0,13.6,14.7,2.6,12.3,152.3,103.1,156.9,46.6,19.1,9.7,573.7
Tabasco,168.8,108.6,85.2,122.6,252.8,118.8,123.3,222.8,312.4,190.0,136.3,122.5,1964.1
Tamaulipas,30.5,9.7,59.3,101.3,76.7,179.5,44.7,61.4,130.5,53.4,15.0,10.9,772.9
Tlaxcala,10.7,1.3,33.4,45.9,93.8,129.7,92.2,78.3,126.9,90.5,3.7,0.0,706.4
Veracruz,44.6,28.1,69.1,71.1,143.4,226.8,144.2,200.9,204.1,210.8,81.4,58.5,1483.0
Yucatán,7.8,24.6,11.2,69.9,104.9,134.6,197.1,151.1,215.5,88.3,24.9,9.0,1038.9
Zacatecas,34.0,2.8,33.2,1.4,38.6,164.7,102.3,126.4,161.8,19.2,2.5,1.9,688.8
Nacional,33.4,18.1,32.0,35.1,53.2,131.6,134.6,137.7,161.7,85.6,32.5,16.7,872.2
