Estado,Ene,Feb,Mar,Abr,May,Jun,Jul,Ago,Sep,Oct,Nov,Dic,Anual
Aguascalientes,35.5,28.6,0.0,10.6,44.7,226.2,77.7,97.3,123.1,83.3,40.5,1.2,768.7
Baja California,14.4,12.8,4.8,0.3,0.4,0.6,3.9,5.5,7.5,40.7,9.9,24.7,125.3
Baja California Sur,0.6,9.1,0.0,0.0,0.0,15.3,6.9,19.6,76.6,21.5,0.5,13.0,163.2
Campeche,105.7,19.2,15.5,120.0,45.8,160.5,164.1,241.5,202.1,160.9,127.2,27.4,1389.8
Ciudad de México,7.9,7.7,12.2,44.5,59.1,127.4,85.9,198.2,120.7,86.8,31.1,4.8,786.2
Coahuila,0.7,7.0,2.4,7.2,11.7,30.8,29.0,41.0,172.8,67.4,7.7,19.3,396.8
Colima,5.2,2.6,0.0,0.0,19.0,317.3,140.5,298.9,337.0,292.3,198.3,0.6,1611.7
Chiapas,99.6,20.0,30.1,101.7,165.2,237.8,117.8,257.0,301.0,224.9,118.4,31.7,1705.3
Chihuahua,0.1,19.2,1.8,0.9,4.4,45.9,97.1,122.4,110.4,52.0,3.3,33.1,490.8
Durango,2.4,12.2,0.1,1.7,8.3,72.1,63.9,89.8,168.8,70.8,8.8,21.7,520.5
Guanajuato,3.5,13.8,0.8,12.6,52.1,268.6,70.3,146.3,165.2,65.5,50.4,1.2,850.3
Guerrero,1.7,2.0,1.4,13.3,60.8,280.3,93.7,256.6,197.1,188.7,58.9,4.5,1159.0
Hidalgo,27.1,15.2,14.8,48.6,29.5,111.5,40.9,79.6,72.4,93.3,35.2,6.6,574.6
Jalisco,14.8,16.2,0.1,2.2,57.7,201.4,147.8,206.9,201.6,149.8,75.9,1.7,1075.9
Estado de México,11.5,17.5,6.8,41.7,89.5,241.2,112.6,223.9,172.2,112.6,64.5,4.8,1098.7
Michoacán,15.4,16.2,0.4,6.6,80.1,246.8,118.8,215.0,161.9,147.4,100.9,4.8,1114.1
Morelos,1.6,2.6,4.0,58.3,166.6,565.0,104.9,459.3,312.8,213.6,74.4,0.6,1963.7
Nayarit,3.5,4.1,0.0,0.2,7.2,171.8,219.4,367.8,379.4,168.6,30.5,3.9,1356.4
Nuevo León,16.5,18.0,3.6,53.8,47.9,82.0,37.8,21.3,226.9,46.6,14.2,16.6,585.2
Oaxaca,25.0,13.6,20.5,49.3,73.2,231.7,86.2,208.4,178.6,257.9,44.1,28.6,1217.1
Puebla,32.4,14.3,29.7,84.6,72.1,260.1,76.9,238.8,173.1,167.3,84.8,13.6,1247.7
Querétaro,9.2,10.0,2.8,24.1,39.5,161.8,31.4,71.7,110.2,58.6,31.1,3.8,554.1
Quintana Roo,89.8,19.1,50.0,78.0,160.6,230.2,90.7,129.5,146.8,162.3,82.2,67.0,1306.1
San Luis Potosí,19.5,20.8,7.3,41.6,47.4,131.6,25.1,67.0,164.1,74.6,30.9,5.5,635.4
Sinaloa,0.4,14.7,0.1,0.1,0.6,98.3,148.5,291.1,320.4,70.5,5.6,51.1,1001.3
Sonora,1.6,34.3,0.9,0.1,0.3,43.1,120.1,147.8,109.0,81.8,1.0,25.9,565.9
Tabasco,323.9,58.3,49.3,109.5,59.5,129.9,109.5,195.7,218.1,253.7,358.8,99.4,1965.5
Tamaulipas,27.3,12.4,12.2,79.0,62.6,124.7,26.2,29.4,203.5,75.3,18.4,6.9,678.0
Tlaxcala,5.6,10.3,5.7,65.8,45.7,149.4,52.1,124.6,88.4,64.2,46.9,3.3,662.0
Veracruz,112.7,37.2,57.4,90.1,35.1,154.0,120.6,218.0,197.6,332.5,93.8,67.1,1516.1
Yucatán,55.2,5.8,15.1,57.1,118.8,170.0,97.3,159.2,137.3,87.0,67.4,28.5,998.7
Zacatecas,24.3,22.8,0.2,6.9,27.4,126.4,55.6,82.6,179.4,60.1,23.8,5.0,614.5
Nacional,25.7,17.6,9.1,28.3,39.0,121.5,83.8,139.1,166.0,110.7,39.6,23.4,803.7
